Date,TBA Options | Front | 4.0 | ATM | Put | Premium,TBA Options | Front | 4.0 | ATM | Put | Price bpvol,TBA Options | Front | 4.0 | ATM | Put | Cvx-adj yield bpvol,TBA Options | Front | 4.0 | ATM | Put | Strike,TBA Options | Front | 4.0 | ATM | Put | TBA price,TBA Options | Front | 4.0 | ATM | Put | Price delta,TBA Options | Front | 4.0 | ATM | Put | Yield delta,TBA Options | Front | 4.0 | ATM | Put | Vega,TBA Options | Front | 4.0 | ATM | Put | Libor OAS,TBA Options | Front | 4.0 | ATM | Put | Model duration,TBA Options | Front | 4.0 | ATM | Put | Trader duration,TBA Options | Front | 4.0 | ATM | Put | Empirical duration,TBA Options | Front | 4.0 | ATM | Put | Expiry,TBA Options | Front | 4.0 | ATM | Put | Matched Swaption Price 10Y,TBA Options | Front | 4.0 | ATM | Put | Matched Swaption Price 7Y,TBA Options | Front | 4.0 | ATM | Put | Matched Swaption Price 5Y,TBA Options | Front | 4.0 | ATM | Call | Premium,TBA Options | Front | 4.0 | ATM | Call | Price bpvol,TBA Options | Front | 4.0 | ATM | Call | Cvx-adj yield bpvol,TBA Options | Front | 4.0 | ATM | Call | Strike,TBA Options | Front | 4.0 | ATM | Call | TBA price,TBA Options | Front | 4.0 | ATM | Call | Price delta,TBA Options | Front | 4.0 | ATM | Call | Yield delta,TBA Options | Front | 4.0 | ATM | Call | Vega,TBA Options | Front | 4.0 | ATM | Call | Libor OAS,TBA Options | Front | 4.0 | ATM | Call | Model duration,TBA Options | Front | 4.0 | ATM | Call | Trader duration,TBA Options | Front | 4.0 | ATM | Call | Empirical duration,TBA Options | Front | 4.0 | ATM | Call | Expiry,TBA Options | Front | 4.0 | ATM | Call | Matched Swaption Price 10Y,TBA Options | Front | 4.0 | ATM | Call | Matched Swaption Price 7Y,TBA Options | Front | 4.0 | ATM | Call | Matched Swaption Price 5Y
14-Jan-26,0.392,4.20728,3.97251,95.75,95.75,-0.50777,-325.01798,0.68212,N/A,N/A,6.18725,5.49978,20260205,46.58204,35.18826,26.44449,0.392,4.20728,3.97251,95.75,95.75,0.48998,313.63153,0.68212,N/A,N/A,6.18725,5.49978,20260205,46.58204,35.18826,26.44449
15-Jan-26,0.36213,4.02699,3.79027,95.64844,95.64844,-0.50765,-325.62635,0.66102,N/A,N/A,6.20729,5.51866,20260205,42.86377,32.1902,24.09515,0.36213,4.02699,3.79027,95.64844,95.64844,0.49021,314.43578,0.66102,N/A,N/A,6.20729,5.51866,20260205,42.86377,32.1902,24.09515
16-Jan-26,0.37307,4.31755,4.03382,95.36719,95.36719,-0.5138,-331.03687,0.63849,N/A,N/A,6.33568,5.38971,20260205,43.88314,33.12482,24.88722,0.37307,4.31755,4.03382,95.36719,95.36719,0.48417,311.94418,0.63849,N/A,N/A,6.33568,5.38971,20260205,43.88314,33.12482,24.88722
20-Jan-26,0.41342,5.00283,4.63775,94.89062,94.89062,-0.51391,-332.03349,0.61512,N/A,N/A,6.47867,5.91199,20260205,48.43219,36.0576,26.81657,0.41342,5.00283,4.63775,94.89062,94.89062,0.48446,313.00678,0.61512,N/A,N/A,6.47867,5.91199,20260205,48.43219,36.0576,26.81657
21-Jan-26,0.35277,4.44801,4.13895,95.10938,95.10938,-0.51372,-331.4246,0.58857,N/A,N/A,6.39298,5.73457,20260205,41.41166,30.90802,23.03097,0.35277,4.44801,4.13895,95.10938,95.10938,0.48475,312.7402,0.58857,N/A,N/A,6.39298,5.73457,20260205,41.41166,30.90802,23.03097
22-Jan-26,0.30697,4.06049,3.77377,95.07422,95.07422,-0.51331,-331.44062,0.56251,N/A,N/A,6.39099,5.74712,20260205,35.97415,26.80312,19.94873,0.30697,4.06049,3.77377,95.07422,95.07422,0.48527,313.33544,0.56251,N/A,N/A,6.39099,5.74712,20260205,35.97415,26.80312,19.94873
23-Jan-26,0.30975,4.31475,4.01779,95.15625,95.15625,-0.51288,-330.8157,0.53317,N/A,N/A,6.37775,5.72407,20260205,36.36211,27.23084,20.34268,0.30975,4.31475,4.01779,95.15625,95.15625,0.48579,313.34201,0.53317,N/A,N/A,6.37775,5.72407,20260205,36.36211,27.23084,20.34268
26-Jan-26,0.28037,4.12864,3.86364,95.44531,95.44531,-0.51232,-329.81451,0.50217,N/A,N/A,6.29863,5.86123,20260205,33.00805,24.70857,18.45301,0.28037,4.12864,3.86364,95.44531,95.44531,0.48666,313.29353,0.50217,N/A,N/A,6.29863,5.86123,20260205,33.00805,24.70857,18.45301
27-Jan-26,0.25911,4.07463,3.81582,95.53906,95.53906,-0.51147,-329.35715,0.47017,N/A,N/A,6.29535,5.71669,20260205,30.50247,22.89134,17.12646,0.25911,4.07463,3.81582,95.53906,95.53906,0.48761,313.98854,0.47017,N/A,N/A,6.29535,5.71669,20260205,30.50247,22.89134,17.12646
28-Jan-26,0.23395,3.97463,3.71301,95.50781,95.50781,-0.51045,-329.4038,0.43594,N/A,N/A,6.32233,5.65515,20260205,27.44218,20.45848,15.23322,0.23395,3.97463,3.71301,95.50781,95.50781,0.48873,315.38447,0.43594,N/A,N/A,6.32233,5.65515,20260205,27.44218,20.45848,15.23322
29-Jan-26,0.21213,3.94487,3.69907,95.57031,95.57031,-0.50949,-327.76527,0.39746,N/A,N/A,6.32245,5.59172,20260205,25.00744,18.58942,13.81162,0.21213,3.94487,3.69907,95.57031,95.57031,0.48979,315.09258,0.39746,N/A,N/A,6.32245,5.59172,20260205,25.00744,18.58942,13.81162
30-Jan-26,0.21311,4.43142,4.15118,95.54688,95.54688,-0.50847,-327.3499,0.35578,N/A,N/A,6.35431,5.58402,20260205,25.10402,18.96727,14.25879,0.21311,4.43142,4.15118,95.54688,95.54688,0.49092,316.05397,0.35578,N/A,N/A,6.35431,5.58402,20260205,25.10402,18.96727,14.25879
2-Feb-26,0.17055,4.10455,3.82454,95.29688,95.29688,-0.50721,-327.42583,0.30931,N/A,N/A,6.4121,5.7059,20260205,19.99745,14.97831,11.18934,0.17055,4.10455,3.82454,95.29688,95.29688,0.49249,317.92576,0.30931,N/A,N/A,6.4121,5.7059,20260205,19.99745,14.97831,11.18934
3-Feb-26,0.13532,3.9921,3.71911,95.20312,95.20312,-0.50576,-326.22951,0.25247,N/A,N/A,6.41029,5.50223,20260205,15.88342,11.89456,8.88469,0.13532,3.9921,3.71911,95.20312,95.20312,0.49403,318.66402,0.25247,N/A,N/A,6.41029,5.50223,20260205,15.88342,11.89456,8.88469
4-Feb-26,0.09178,3.83274,3.56679,95.10938,95.10938,-0.5039,-325.05837,0.17862,N/A,N/A,6.42355,5.49368,20260205,10.77274,8.06721,6.02595,0.09178,3.83274,3.56679,95.10938,95.10938,0.496,319.96352,0.17862,N/A,N/A,6.42355,5.49368,20260205,10.77274,8.06721,6.02595
5-Feb-26,0.47831,4.5825,4.31067,95.36719,95.36719,-0.51385,-328.81906,0.76387,N/A,N/A,6.30905,5.32386,20260305,56.91965,43.60529,33.10649,0.47831,4.5825,4.31067,95.36719,95.36719,0.48331,309.27317,0.76387,N/A,N/A,6.30905,5.32386,20260305,56.91965,43.60529,33.10649
6-Feb-26,0.46688,4.58844,4.32323,95.50391,95.50391,-0.51389,-328.78478,0.74357,N/A,N/A,6.26336,5.62673,20260305,55.55923,42.72737,32.52709,0.46688,4.58844,4.32323,95.50391,95.50391,0.48337,309.25909,0.74357,N/A,N/A,6.26336,5.62673,20260305,55.55923,42.72737,32.52709
9-Feb-26,0.44302,4.47696,4.22318,95.54297,95.54297,-0.51404,-328.62338,0.72262,N/A,N/A,6.24614,5.56849,20260305,52.79379,40.90957,31.30081,0.44302,4.47696,4.22318,95.54297,95.54297,0.48353,309.12179,0.72262,N/A,N/A,6.24614,5.56849,20260305,52.79379,40.90957,31.30081
10-Feb-26,0.42736,4.43542,4.2179,95.88281,95.88281,-0.5142,-327.24575,0.69797,N/A,N/A,6.14609,5.24635,20260305,51.2788,39.89047,30.60264,0.42736,4.43542,4.2179,95.88281,95.88281,0.48347,307.68925,0.69797,N/A,N/A,6.14609,5.24635,20260305,51.2788,39.89047,30.60264
11-Feb-26,0.3806,4.08655,3.86709,95.71094,95.71094,-0.51403,-328.15823,0.6786,N/A,N/A,6.34553,5.5495,20260305,45.43448,35.39484,27.18214,0.3806,4.08655,3.86709,95.71094,95.71094,0.48374,308.82353,0.6786,N/A,N/A,6.34553,5.5495,20260305,45.43448,35.39484,27.18214
12-Feb-26,0.40241,4.44402,4.2664,96.3125,96.3125,-0.51379,-325.34885,0.64991,N/A,N/A,5.88983,6.01737,20260305,48.62576,37.53045,28.64129,0.40241,4.44402,4.2664,96.3125,96.3125,0.48407,306.52925,0.64991,N/A,N/A,5.88983,6.01737,20260305,48.62576,37.53045,28.64129
13-Feb-26,0.41495,4.73396,4.58728,96.74219,96.74219,-0.51401,-323.90909,0.62288,N/A,N/A,6.25176,6.25663,20260305,50.52064,39.09864,29.88723,0.41495,4.73396,4.58728,96.74219,96.74219,0.48395,304.96722,0.62288,N/A,N/A,6.25176,6.25663,20260305,50.52064,39.09864,29.88723
17-Feb-26,0.38898,4.61992,4.47361,96.67969,96.67969,-0.51407,-323.96307,0.59911,N/A,N/A,5.89226,6.26205,20260305,47.33714,36.64502,28.0159,0.38898,4.61992,4.47361,96.67969,96.67969,0.4843,305.20388,0.59911,N/A,N/A,5.89226,6.26205,20260305,47.33714,36.64502,28.0159
18-Feb-26,0.35008,4.34838,4.19022,96.54688,96.54688,-0.51373,-324.88296,0.57627,N/A,N/A,5.9123,6.64727,20260305,42.38776,32.72497,24.97371,0.35008,4.34838,4.19022,96.54688,96.54688,0.48474,306.54874,0.57627,N/A,N/A,5.9123,6.64727,20260305,42.38776,32.72497,24.97371
19-Feb-26,0.33786,4.40309,4.24633,96.5,96.5,-0.51346,-324.29713,0.54924,N/A,N/A,5.90272,6.38013,20260305,40.96967,31.56069,24.05212,0.33786,4.40309,4.24633,96.5,96.5,0.48511,306.38975,0.54924,N/A,N/A,5.90272,6.38013,20260305,40.96967,31.56069,24.05212
20-Feb-26,0.32515,4.4633,4.3051,96.5625,96.5625,-0.51296,-324.134,0.52159,N/A,N/A,5.88786,6.35743,20260305,39.39999,30.53159,23.35948,0.32515,4.4633,4.3051,96.5625,96.5625,0.48572,306.9227,0.52159,N/A,N/A,5.88786,6.35743,20260305,39.39999,30.53159,23.35948
23-Feb-26,0.30932,4.48623,4.37691,96.90625,96.90625,-0.51262,-321.38319,0.48816,N/A,N/A,5.89096,6.23257,20260305,37.90947,29.39009,22.48603,0.30932,4.48623,4.37691,96.90625,96.90625,0.48636,304.91958,0.48816,N/A,N/A,5.89096,6.23257,20260305,37.90947,29.39009,22.48603
24-Feb-26,0.27305,4.23455,4.12754,96.875,96.875,-0.51169,-320.99243,0.45742,N/A,N/A,5.90472,6.24618,20260305,33.42195,25.87829,19.78456,0.27305,4.23455,4.12754,96.875,96.875,0.4874,305.75505,0.45742,N/A,N/A,5.90472,6.24618,20260305,33.42195,25.87829,19.78456
25-Feb-26,0.24519,4.11375,3.98971,96.71094,96.71094,-0.51064,-321.40091,0.42505,N/A,N/A,5.95003,6.25726,20260305,29.86016,23.15469,17.72163,0.24519,4.11375,3.98971,96.71094,96.71094,0.48855,307.49725,0.42505,N/A,N/A,5.95003,6.25726,20260305,29.86016,23.15469,17.72163
26-Feb-26,0.22059,4.04394,3.94247,96.94531,96.94531,-0.50966,-319.89163,0.38757,N/A,N/A,5.88592,6.43316,20260305,26.97065,20.8794,15.96336,0.22059,4.04394,3.94247,96.94531,96.94531,0.48963,307.3225,0.38757,N/A,N/A,5.88592,6.43316,20260305,26.97065,20.8794,15.96336
27-Feb-26,0.24218,4.94944,4.88184,97.21875,97.21875,-0.50905,-316.7015,0.34349,N/A,N/A,5.79572,6.50823,20260305,29.98353,23.91348,18.6427,0.24218,4.94944,4.88184,97.21875,97.21875,0.49033,305.05295,0.34349,N/A,N/A,5.79572,6.50823,20260305,29.98353,23.91348,18.6427
2-Mar-26,0.20427,4.84787,4.70019,96.64062,96.64062,-0.50759,-319.35668,0.30111,N/A,N/A,5.99642,6.48276,20260305,24.87843,19.84291,15.47103,0.20427,4.84787,4.70019,96.64062,96.64062,0.4921,309.60767,0.30111,N/A,N/A,5.99642,6.48276,20260305,24.87843,19.84291,15.47103
3-Mar-26,0.17305,5.03782,4.87495,96.47656,96.47656,-0.50617,-318.53322,0.24598,N/A,N/A,6.02625,6.58277,20260305,21.06366,16.83268,13.14201,0.17305,5.03782,4.87495,96.47656,96.47656,0.49362,310.63716,0.24598,N/A,N/A,6.02625,6.58277,20260305,21.06366,16.83268,13.14201
4-Mar-26,0.1075,4.43243,4.26948,96.32812,96.32812,-0.50545,-319.05195,0.17474,N/A,N/A,6.03006,6.53364,20260305,13.02368,10.30729,7.99926,0.1075,4.43243,4.26948,96.32812,96.32812,0.49445,312.1077,0.17474,N/A,N/A,6.03006,6.53364,20260305,13.02368,10.30729,7.99926
5-Mar-26,0.58191,5.17166,4.93873,95.57812,95.57812,-0.51918,-327.98361,0.80539,N/A,N/A,6.15144,6.55669,20260406,70.51316,56.24533,43.84471,0.58191,5.17166,4.93873,95.57812,95.57812,0.47757,301.69831,0.80539,N/A,N/A,6.15144,6.55669,20260406,70.51316,56.24533,43.84471
6-Mar-26,0.62506,5.68345,5.44338,95.60938,95.60938,-0.51945,-327.30591,0.78335,N/A,N/A,6.13844,6.52643,20260406,76.0549,59.78344,46.15592,0.62506,5.68345,5.44338,95.60938,95.60938,0.4774,300.8051,0.78335,N/A,N/A,6.13844,6.52643,20260406,76.0549,59.78344,46.15592
9-Mar-26,0.59863,5.58114,5.33126,95.51953,95.51953,-0.51897,-327.5601,0.76694,N/A,N/A,6.15233,6.67806,20260406,72.62363,57.10965,44.11567,0.59863,5.58114,5.33126,95.51953,95.51953,0.47818,301.81349,0.76694,N/A,N/A,6.15233,6.67806,20260406,72.62363,57.10965,44.11567
10-Mar-26,0.52644,5.0287,4.7969,95.64062,95.64062,-0.51877,-328.30389,0.7516,N/A,N/A,6.10979,6.65225,20260406,63.66379,49.94498,38.51391,0.52644,5.0287,4.7969,95.64062,95.64062,0.47848,302.80723,0.7516,N/A,N/A,6.10979,6.65225,20260406,63.66379,49.94498,38.51391
11-Mar-26,0.56181,5.54161,5.23696,95.14844,95.14844,-0.51872,-329.65119,0.73431,N/A,N/A,6.24619,6.6905,20260406,67.50251,52.86737,40.71941,0.56181,5.54161,5.23696,95.14844,95.14844,0.47863,304.17538,0.73431,N/A,N/A,6.24619,6.6905,20260406,67.50251,52.86737,40.71941
12-Mar-26,0.65032,6.64913,6.21408,94.44531,94.44531,-0.51874,-330.88882,0.71453,N/A,N/A,6.39868,7.08999,20260406,77.57343,61.11761,47.27813,0.65032,6.64913,6.21408,94.44531,94.44531,0.47871,305.35486,0.71453,N/A,N/A,6.39868,7.08999,20260406,77.57343,61.11761,47.27813
13-Mar-26,0.62089,6.54616,6.10972,94.39844,94.39844,-0.51872,-331.15332,0.69469,N/A,N/A,6.42309,7.09029,20260406,74.00995,58.45245,45.28586,0.62089,6.54616,6.10972,94.39844,94.39844,0.47883,305.68649,0.69469,N/A,N/A,6.42309,7.09029,20260406,74.00995,58.45245,45.28586
16-Mar-26,0.53145,5.74845,5.41542,95,95,-0.51888,-330.27252,0.67256,N/A,N/A,6.3067,7.25632,20260406,63.67738,50.37677,39.06034,0.53145,5.74845,5.41542,95,95,0.47898,304.87722,0.67256,N/A,N/A,6.3067,7.25632,20260406,63.67738,50.37677,39.06034
17-Mar-26,0.46966,5.25059,4.95519,95.13281,95.13281,-0.51885,-330.12506,0.65088,N/A,N/A,6.26609,7.13129,20260406,56.31362,44.72584,34.7694,0.46966,5.25059,4.95519,95.13281,95.13281,0.47912,304.84793,0.65088,N/A,N/A,6.26609,7.13129,20260406,56.31362,44.72584,34.7694
18-Mar-26,0.46828,5.45733,5.1076,94.69531,94.69531,-0.51874,-331.2863,0.62983,N/A,N/A,6.37915,7.19038,20260406,55.79003,44.40111,34.5694,0.46828,5.45733,5.1076,94.69531,94.69531,0.47933,306.11653,0.62983,N/A,N/A,6.37915,7.19038,20260406,55.79003,44.40111,34.5694
19-Mar-26,0.46706,5.68627,5.28773,94.33594,94.33594,-0.51859,-332.06686,0.607,N/A,N/A,6.45471,7.29102,20260406,55.3499,45.35602,35.99295,0.46706,5.68627,5.28773,94.33594,94.33594,0.47957,307.08057,0.607,N/A,N/A,6.45471,7.29102,20260406,55.3499,45.35602,35.99295
20-Mar-26,0.58202,7.46711,6.83421,93.49219,93.49219,-0.49924,-321.8942,0.58879,N/A,N/A,6.62945,7.39075,20260406,67.93654,56.4526,45.19463,0.58202,7.46711,6.83421,93.49219,93.49219,0.49903,321.75652,0.58879,N/A,N/A,6.62945,7.39075,20260406,67.93654,56.4526,45.19463
23-Mar-26,0.4881,6.52918,6.0214,94.01562,94.01562,-0.49946,-321.38276,0.56114,N/A,N/A,6.56089,7.55943,20260406,57.23641,47.67817,38.20923,0.4881,6.52918,6.0214,94.01562,94.01562,0.49911,321.16193,0.56114,N/A,N/A,6.56089,7.55943,20260406,57.23641,47.67817,38.20923
24-Mar-26,0.48878,6.92174,6.33511,93.60156,93.60156,-0.4995,-322.43577,0.53413,N/A,N/A,6.65702,7.67515,20260406,56.97569,47.30302,37.84258,0.48878,6.92174,6.33511,93.60156,93.60156,0.49917,322.22506,0.53413,N/A,N/A,6.65702,7.67515,20260406,56.97569,47.30302,37.84258
25-Mar-26,0.43812,6.54725,6.04194,94.07031,94.07031,-0.49975,-321.54843,0.50221,N/A,N/A,6.58113,7.68305,20260406,51.37317,42.85958,34.38288,0.43812,6.54725,6.04194,94.07031,94.07031,0.49903,321.08792,0.50221,N/A,N/A,6.58113,7.68305,20260406,51.37317,42.85958,34.38288
26-Mar-26,0.48277,7.76913,7.08117,93.375,93.375,-0.49986,-323.2306,0.47205,N/A,N/A,6.72183,7.70137,20260406,56.08484,47.30797,38.23278,0.48277,7.76913,7.08117,93.375,93.375,0.49902,322.68383,0.47205,N/A,N/A,6.72183,7.70137,20260406,56.08484,47.30797,38.23278
27-Mar-26,0.48189,8.38262,7.62221,93.29688,93.29688,-0.50006,-323.85389,0.43796,N/A,N/A,6.76833,7.68274,20260406,55.9165,47.20079,38.15507,0.48189,8.38262,7.62221,93.29688,93.29688,0.49893,323.12165,0.43796,N/A,N/A,6.76833,7.68274,20260406,55.9165,47.20079,38.15507
30-Mar-26,0.40272,7.61868,7.01241,93.94531,93.94531,-0.50044,-322.40684,0.39809,N/A,N/A,6.66437,7.72588,20260406,47.16508,38.68082,30.70409,0.40272,7.61868,7.01241,93.94531,93.94531,0.49885,321.37897,0.39809,N/A,N/A,6.66437,7.72588,20260406,47.16508,38.68082,30.70409
31-Mar-26,0.31603,6.65995,6.16074,94.28125,94.28125,-0.50047,-321.9607,0.35573,N/A,N/A,6.61743,7.97364,20260406,37.12154,30.31751,24.00393,0.31603,6.65995,6.16074,94.28125,94.28125,0.49892,320.96584,0.35573,N/A,N/A,6.61743,7.97364,20260406,37.12154,30.31751,24.00393
1-Apr-26,0.25257,6.13871,5.67417,94.38281,94.38281,-0.50043,-322.53016,0.30871,N/A,N/A,6.61419,7.99208,20260406,29.58978,24.09025,19.03811,0.25257,6.13871,5.67417,94.38281,94.38281,0.49907,321.65501,0.30871,N/A,N/A,6.61419,7.99208,20260406,29.58978,24.09025,19.03811
2-Apr-26,0.18954,5.63441,5.21668,94.5,94.5,-0.50039,-322.37222,0.25218,N/A,N/A,6.60476,8.01186,20260406,22.2236,17.92807,14.08761,0.18954,5.63441,5.21668,94.5,94.5,0.4992,321.6082,0.25218,N/A,N/A,6.60476,8.01186,20260406,22.2236,17.92807,14.08761
3-Apr-26,0.13346,5.62048,5.18164,94.32812,94.32812,-0.50031,-323.11272,0.17881,N/A,N/A,6.64253,8.0252,20260406,15.58379,12.52476,9.81615,0.13346,5.62048,5.18164,94.32812,94.32812,0.49938,322.50943,0.17881,N/A,N/A,6.64253,8.0252,20260406,15.58379,12.52476,9.81615
6-Apr-26,0.61269,5.51277,5.10443,94.38672,94.38672,-0.49858,-320.80019,0.82935,N/A,N/A,6.61749,8.05884,20260506,71.7665,58.27759,45.95763,0.61269,5.51277,5.10443,94.38672,94.38672,0.49838,320.66574,0.82935,N/A,N/A,6.61749,8.05884,20260506,71.7665,58.27759,45.95763
7-Apr-26,0.62949,5.80769,5.36897,94.20703,94.20703,-0.49868,-320.76033,0.8099,N/A,N/A,6.67811,8.06309,20260506,73.77921,59.86148,47.18964,0.62949,5.80769,5.36897,94.20703,94.20703,0.49838,320.56925,0.8099,N/A,N/A,6.67811,8.06309,20260506,73.77921,59.86148,47.18964
8-Apr-26,0.58347,5.48657,5.11348,94.70312,94.70312,-0.49881,-319.92559,0.78846,N/A,N/A,6.58553,8.11844,20260506,68.74149,55.23851,43.26521,0.58347,5.48657,5.11348,94.70312,94.70312,0.49836,319.63407,0.78846,N/A,N/A,6.58553,8.11844,20260506,68.74149,55.23851,43.26521
9-Apr-26,0.5157,4.97229,4.63033,94.75,94.75,-0.49872,-320.29254,0.77047,N/A,N/A,6.58309,8.19265,20260506,60.68108,48.42696,37.75268,0.5157,4.97229,4.63033,94.75,94.75,0.49855,320.18158,0.77047,N/A,N/A,6.58309,8.19265,20260506,60.68108,48.42696,37.75268
10-Apr-26,0.51415,5.09899,4.73536,94.63281,94.63281,-0.49871,-320.76307,0.75121,N/A,N/A,6.62168,7.93807,20260506,60.35464,47.97538,37.30779,0.51415,5.09899,4.73536,94.63281,94.63281,0.49866,320.73031,0.75121,N/A,N/A,6.62168,7.93807,20260506,60.35464,47.97538,37.30779
13-Apr-26,0.49238,5.01785,4.67136,94.73438,94.73438,-0.49891,-320.45786,0.72932,N/A,N/A,6.59758,7.91153,20260506,57.93633,46.13352,35.91446,0.49238,5.01785,4.67136,94.73438,94.73438,0.49875,320.3531,0.72932,N/A,N/A,6.59758,7.91153,20260506,57.93633,46.13352,35.91446
14-Apr-26,0.42228,4.42487,4.13733,94.96094,94.96094,-0.49894,-319.84453,0.70671,N/A,N/A,6.5359,7.72381,20260506,49.87402,39.82411,31.05886,0.42228,4.42487,4.13733,94.96094,94.96094,0.49882,319.76555,0.70671,N/A,N/A,6.5359,7.72381,20260506,49.87402,39.82411,31.05886
15-Apr-26,0.412,4.46483,4.16094,94.82031,94.82031,-0.49893,-320.41723,0.6859,N/A,N/A,6.58693,7.71521,20260506,48.52101,38.7159,30.18104,0.412,4.46483,4.16094,94.82031,94.82031,0.49894,320.42415,0.6859,N/A,N/A,6.58693,7.71521,20260506,48.52101,38.7159,30.18104
16-Apr-26,0.40556,4.5518,4.22955,94.75781,94.75781,-0.48831,-314.31054,0.66606,N/A,N/A,6.63728,7.59476,20260506,47.53785,37.94381,29.59149,0.40556,4.5518,4.22955,94.75781,94.75781,0.50967,328.06083,0.66606,N/A,N/A,6.63728,7.59476,20260506,47.53785,37.94381,29.59149
17-Apr-26,0.39679,4.60021,4.312,95.1875,95.1875,-0.48849,-313.10815,0.63919,N/A,N/A,6.53389,7.38973,20260506,46.84781,37.38448,29.14413,0.39679,4.60021,4.312,95.1875,95.1875,0.50959,326.63603,0.63919,N/A,N/A,6.53389,7.38973,20260506,46.84781,37.38448,29.14413
20-Apr-26,0.38679,4.67279,4.3729,95.04688,95.04688,-0.48871,-313.29756,0.61443,N/A,N/A,6.58662,7.21433,20260506,45.65082,36.40053,28.35682,0.38679,4.67279,4.3729,95.04688,95.04688,0.50968,326.73957,0.61443,N/A,N/A,6.58662,7.21433,20260506,45.65082,36.40053,28.35682
21-Apr-26,0.3809,4.82126,4.48549,94.74219,94.74219,-0.48889,-314.246,0.5898,N/A,N/A,6.68326,7.12088,20260506,44.74619,35.68001,27.80278,0.3809,4.82126,4.48549,94.74219,94.74219,0.50959,327.55097,0.5898,N/A,N/A,6.68326,7.12088,20260506,44.74619,35.68001,27.80278
22-Apr-26,0.35591,4.7235,4.39374,94.75781,94.75781,-0.48929,-314.61126,0.56271,N/A,N/A,6.69662,7.04453,20260506,41.79069,33.35569,26.00876,0.35591,4.7235,4.39374,94.75781,94.75781,0.50929,327.47139,0.56271,N/A,N/A,6.69662,7.04453,20260506,41.79069,33.35569,26.00876
23-Apr-26,0.34856,4.88753,4.52531,94.53125,94.53125,-0.48981,-315.64925,0.53503,N/A,N/A,6.76255,7.06663,20260506,40.78025,32.70287,25.58584,0.34856,4.88753,4.52531,94.53125,94.53125,0.50887,327.93438,0.53503,N/A,N/A,6.76255,7.06663,20260506,40.78025,32.70287,25.58584
24-Apr-26,0.33433,4.9653,4.60712,94.65625,94.65625,-0.49058,-315.89263,0.5041,N/A,N/A,6.74123,6.68663,20260506,39.19123,31.82308,25.09405,0.33433,4.9653,4.60712,94.65625,94.65625,0.5082,327.23663,0.5041,N/A,N/A,6.74123,6.68663,20260506,39.19123,31.82308,25.09405
27-Apr-26,0.30959,4.9218,4.54911,94.5,94.5,-0.49148,-317.17277,0.4727,N/A,N/A,6.78369,6.75522,20260506,36.16892,29.40123,23.19551,0.30959,4.9218,4.54911,94.5,94.5,0.50761,327.5838,0.4727,N/A,N/A,6.78369,6.75522,20260506,36.16892,29.40123,23.19551
28-Apr-26,0.2945,5.06875,4.6691,94.27344,94.27344,-0.4924,-318.07976,0.43802,N/A,N/A,6.83481,7.06632,20260506,34.33802,27.89092,21.9985,0.2945,5.06875,4.6691,94.27344,94.27344,0.50679,327.378,0.43802,N/A,N/A,6.83481,7.06632,20260506,34.33802,27.89092,21.9985
29-Apr-26,0.26221,4.97292,4.53341,93.71094,93.71094,-0.49326,-320.04672,0.40172,N/A,N/A,6.95221,7.32389,20260506,30.34033,24.45714,19.1999,0.26221,4.97292,4.53341,93.71094,93.71094,0.50603,328.33622,0.40172,N/A,N/A,6.95221,7.32389,20260506,30.34033,24.45714,19.1999
30-Apr-26,0.23064,4.88104,4.46327,93.88281,93.88281,-0.49428,-320.3163,0.35888,N/A,N/A,6.92894,7.33773,20260506,26.76226,21.70632,17.11071,0.23064,4.88104,4.46327,93.88281,93.88281,0.50511,327.33924,0.35888,N/A,N/A,6.92894,7.33773,20260506,26.76226,21.70632,17.11071
1-May-26,0.21403,5.2254,4.78289,93.96094,93.96094,-0.49536,-320.96448,0.31059,N/A,N/A,6.91519,7.29289,20260506,24.84025,20.43103,16.24645,0.21403,5.2254,4.78289,93.96094,93.96094,0.50414,326.65466,0.31059,N/A,N/A,6.91519,7.29289,20260506,24.84025,20.43103,16.24645
4-May-26,0.17745,5.33752,4.83201,93.375,93.375,-0.49649,-323.23278,0.25472,N/A,N/A,7.03153,7.60949,20260506,20.42712,17.06936,13.70574,0.17745,5.33752,4.83201,93.375,93.375,0.50331,327.6725,0.25472,N/A,N/A,7.03153,7.60949,20260506,20.42712,17.06936,13.70574
5-May-26,0.11302,4.7946,4.3573,93.61719,93.61719,-0.49776,-323.64837,0.1801,N/A,N/A,6.99301,7.61671,20260506,13.04191,10.80741,8.63403,0.11302,4.7946,4.3573,93.61719,93.61719,0.50214,326.49578,0.1801,N/A,N/A,6.99301,7.61671,20260506,13.04191,10.80741,8.63403
6-May-26,0.52383,4.95791,4.5517,94.09766,94.09766,-0.48766,-315.49035,0.7989,N/A,N/A,6.89485,7.72775,20260604,60.76981,50.68161,40.677,0.52383,4.95791,4.5517,94.09766,94.09766,0.50941,329.5609,0.7989,N/A,N/A,6.89485,7.72775,20260604,60.76981,50.68161,40.677
